Vulnerability,URL
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/sitemap.xml
Storable and Cacheable Content,https://juice-shop.herokuapp.com/robots.txt
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/assets/public/favicon_js.ico
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/ftp/incident-support.kdbx
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/main.js
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/polyfills.js
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/runtime.js
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/sitemap.xml
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/styles.css
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/vendor.js
