Vulnerability,URL
Insufficient Site Isolation Against Spectre Vulnerability,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:55:18
Insufficient Site Isolation Against Spectre Vulnerability,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:286:9
Insufficient Site Isolation Against Spectre Vulnerability,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:365:14
Insufficient Site Isolation Against Spectre Vulnerability,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/layer.js:95:5
Insufficient Site Isolation Against Spectre Vulnerability,https://juice-shop.herokuapp.com/ftp
Insufficient Site Isolation Against Spectre Vulnerability,https://juice-shop.herokuapp.com/sitemap.xml
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/assets/public/favicon_js.ico
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/ftp/eastere.gg
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/ftp/incident-support.kdbx
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/ftp/order_5267-fd14f116c1110761.pdf
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/ftp/order_7d89-b5255d72f71727dd.pdf
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/main.js
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/polyfills.js
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/robots.txt
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/runtime.js
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/sitemap.xml
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/styles.css
Strict-Transport-Security Header Not Set,https://juice-shop.herokuapp.com/vendor.js
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/assets/public/favicon_js.ico
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/main.js
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/main.js
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/polyfills.js
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/robots.txt
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/runtime.js
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/sitemap.xml
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/styles.css
Timestamp Disclosure - Unix,https://juice-shop.herokuapp.com/vendor.js
Information Disclosure - Suspicious Comments,https://juice-shop.herokuapp.com/main.js
Information Disclosure - Suspicious Comments,https://juice-shop.herokuapp.com/vendor.js
Modern Web Application,https://juice-shop.herokuapp.com/
Modern Web Application,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:39:13
Modern Web Application,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:55:18
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:280:10
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:286:9
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:328:13
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:365:14
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:376:14
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/layer.js:95:5
Modern Web Application,https://juice-shop.herokuapp.com/app/node_modules/serve-index/index.js:145:39
Modern Web Application,https://juice-shop.herokuapp.com/sitemap.xml
Non-Storable Content,https://juice-shop.herokuapp.com/ftp/coupons_2013.md.bak
Non-Storable Content,https://juice-shop.herokuapp.com/ftp/eastere.gg
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:39:13
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/build/routes/fileServer.js:55:18
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:286:9
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:328:13
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/index.js:365:14
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/app/node_modules/express/lib/router/layer.js:95:5
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/ftp
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/ftp/acquisitions.md
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/ftp/legal.md
Re-examine Cache-control Directives,https://juice-shop.herokuapp.com/sitemap.xml
Storable and Cacheable Content,https://juice-shop.herokuapp.com/robots.txt
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/assets/public/favicon_js.ico
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/ftp/acquisitions.md
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/ftp/order_5267-fd14f116c1110761.pdf
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/ftp/order_7d89-b5255d72f71727dd.pdf
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/ftp/order_7d89-f90e8e49b33412ae.pdf
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/main.js
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/polyfills.js
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/runtime.js
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/sitemap.xml
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/styles.css
Storable but Non-Cacheable Content,https://juice-shop.herokuapp.com/vendor.js
